Timestep,Episodio,Stato,Azione,Ricompensa,Stato successivo,Terminato
383,58,"[0.0, 3.0, 6.960000038146973, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0533333346247673, 1.7999999523162842, 0.5]",10,-1,"[0.0, 3.0, 6.956666469573975, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.06666667014360428, 1.7999999523162842, 0.5]",False
384,58,"[0.0, 3.0, 6.956666469573975, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.06666667014360428, 1.7999999523162842, 0.5]",1,-1,"[0.0, 3.0, 6.043333530426025, 1.0, 8.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",False
385,58,"[0.0, 3.0, 6.043333530426025, 1.0, 8.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",7,-1,"[0.0, 3.0, 6.043333530426025, 1.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",False
386,58,"[0.0, 3.0, 6.043333530426025, 1.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",3,-1,"[0.0, 3.0, 6.039999961853027, 1.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",False
387,58,"[0.0, 3.0, 6.039999961853027, 1.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",1,9,"[0.0, 1.0, 4.823333263397217, 1.0, 8.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 1.7999999523162842, 0.5]",True
388,59,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",7,-1,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",False
389,59,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",2,-1,"[1.0, 3.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 0.5]",False
390,59,"[1.0, 3.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 0.5]",0,-1,"[1.0, 2.0, 6.110000133514404, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.2000000476837158, 1.7999999523162842, 0.5]",False
391,59,"[1.0, 2.0, 6.110000133514404, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.2000000476837158, 1.7999999523162842, 0.5]",6,-1,"[1.0, 2.0, 6.113333225250244, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.2266666889190674, 1.7999999523162842, 0.5]",False
392,59,"[1.0, 2.0, 6.113333225250244, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.2266666889190674, 1.7999999523162842, 0.5]",6,-1,"[1.0, 2.0, 6.116666793823242, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.2266666889190674, 1.7999999523162842, 0.5]",False
393,59,"[1.0, 2.0, 6.116666793823242, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.2266666889190674, 1.7999999523162842, 0.5]",8,9,"[1.0, 2.0, 8.630000114440918, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 1.2400000095367432, 1.7999999523162842, 0.5]",True
394,60,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",4,0,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",False
395,60,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",10,-1,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",False
396,60,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",9,-1,"[1.0, 3.0, 5.809999942779541, 2.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.03999999910593033, 1.7999999523162842, 19.5]",False
397,60,"[1.0, 3.0, 5.809999942779541, 2.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.03999999910593033, 1.7999999523162842, 19.5]",4,-2,"[1.0, 3.0, 5.813333511352539, 2.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.03999999910593033, 9.0, 19.5]",False
398,60,"[1.0, 3.0, 5.813333511352539, 2.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.03999999910593033, 9.0, 19.5]",11,-1,"[1.0, 3.0, 7.449999809265137, 2.0, 8.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 9.0, 15.0]",False
399,60,"[1.0, 3.0, 7.449999809265137, 2.0, 8.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 9.0, 15.0]",9,-1,"[1.0, 3.0, 7.456666469573975, 2.0, 8.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 9.0, 14.5]",False
400,60,"[1.0, 3.0, 7.456666469573975, 2.0, 8.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 9.0, 14.5]",9,-1,"[1.0, 3.0, 7.4633331298828125, 2.0, 8.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 8.0, 14.0]",False
401,60,"[1.0, 3.0, 7.4633331298828125, 2.0, 8.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 8.0, 14.0]",0,9,"[0.0, 3.0, 8.010000228881836, 2.0, 8.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 8.0, 11.0]",True
402,61,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 10.5]",2,-1,"[1.0, 3.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 10.5]",False
403,61,"[1.0, 3.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 10.5]",0,-1,"[1.0, 2.0, 6.166666507720947, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8399999737739563, 1.7999999523162842, 1.0]",False
404,61,"[1.0, 2.0, 6.166666507720947, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8399999737739563, 1.7999999523162842, 1.0]",3,-1,"[1.0, 2.0, 6.170000076293945, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8533333539962769, 1.7999999523162842, 1.0]",False
405,61,"[1.0, 2.0, 6.170000076293945, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8533333539962769, 1.7999999523162842, 1.0]",11,9,"[1.0, 2.0, 6.9666666984558105, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 1.7999999523162842, 1.0]",True
406,62,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",8,-1,"[0.0, 3.0, 6.976666450500488, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 1.5]",False
407,62,"[0.0, 3.0, 6.976666450500488, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 1.5]",1,-1,"[0.0, 3.0, 6.046666622161865, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 4.0]",False
408,62,"[0.0, 3.0, 6.046666622161865, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 4.0]",10,-1,"[0.0, 3.0, 6.046666622161865, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 3.5]",False
409,62,"[0.0, 3.0, 6.046666622161865, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 3.5]",9,-1,"[0.0, 3.0, 6.046666622161865, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 3.0]",False
410,62,"[0.0, 3.0, 6.046666622161865, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 3.0]",5,-1,"[0.0, 3.0, 6.046666622161865, 1.0, 10.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 7.0, 2.5]",False
411,62,"[0.0, 3.0, 6.046666622161865, 1.0, 10.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 7.0, 2.5]",0,-1,"[0.0, 3.0, 6.046666622161865, 1.0, 10.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 7.0, 2.0]",False
412,62,"[0.0, 3.0, 6.046666622161865, 1.0, 10.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 7.0, 2.0]",11,-1,"[0.0, 3.0, 6.046666622161865, 1.0, 10.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 7.0, 2.0]",False
413,62,"[0.0, 3.0, 6.046666622161865, 1.0, 10.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 7.0, 2.0]",11,-1,"[0.0, 3.0, 6.046666622161865, 1.0, 10.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 7.0, 2.0]",False
414,62,"[0.0, 3.0, 6.046666622161865, 1.0, 10.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 7.0, 2.0]",1,-1,"[0.0, 3.0, 6.046666622161865, 1.0, 10.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 7.0, 2.0]",False
415,62,"[0.0, 3.0, 6.046666622161865, 1.0, 10.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 7.0, 2.0]",7,-1,"[0.0, 3.0, 6.046666622161865, 1.0, 10.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 7.0, 2.0]",True
416,63,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",6,-1,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",False
417,63,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",11,9,"[0.0, 3.0, 7.019999980926514, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0533333346247673, 1.7999999523162842, 1.0]",True
418,64,"[1.0, 3.0, 5.900000095367432, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3866666555404663, 1.7999999523162842, 1.0]",2,-1,"[1.0, 3.0, 5.9066667556762695, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.41333332657814026, 1.7999999523162842, 1.0]",False
419,64,"[1.0, 3.0, 5.9066667556762695, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.41333332657814026, 1.7999999523162842, 1.0]",8,9,"[1.0, 2.0, 7.426666736602783, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.30666667222976685, 1.7999999523162842, 1.0]",True
420,65,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",8,-1,"[0.0, 3.0, 6.933333396911621, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.25333333015441895, 1.7999999523162842, 1.0]",False
421,65,"[0.0, 3.0, 6.933333396911621, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.25333333015441895, 1.7999999523162842, 1.0]",5,-1,"[0.0, 3.0, 6.926666736602783, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.2800000011920929, 1.7999999523162842, 1.0]",False
422,65,"[0.0, 3.0, 6.926666736602783, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.2800000011920929, 1.7999999523162842, 1.0]",8,9,"[0.0, 3.0, 6.53000020980835, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 1.8666666746139526, 1.7999999523162842, 1.0]",True
423,66,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",10,-1,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",False
424,66,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",10,-1,"[1.0, 3.0, 5.813333511352539, 0.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",False
425,66,"[1.0, 3.0, 5.813333511352539, 0.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",5,-1,"[1.0, 3.0, 5.816666603088379, 0.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.02666666731238365, 1.7999999523162842, 1.0]",False
426,66,"[1.0, 3.0, 5.816666603088379, 0.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.02666666731238365, 1.7999999523162842, 1.0]",2,-1,"[1.0, 3.0, 5.820000171661377, 1.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.0533333346247673, 1.7999999523162842, 1.0]",False
427,66,"[1.0, 3.0, 5.820000171661377, 1.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.0533333346247673, 1.7999999523162842, 1.0]",11,9,"[1.0, 2.0, 6.9633331298828125, 1.0, 8.0, 0.0, 3.0, 0.0, 0.0, 1.0, 1.840000033378601, 1.7999999523162842, 1.0]",True
428,67,"[1.0, 3.0, 5.9066667556762695, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3866666555404663, 1.7999999523162842, 1.0]",4,0,"[1.0, 3.0, 5.909999847412109, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.41333332657814026, 1.7999999523162842, 1.0]",False
429,67,"[1.0, 3.0, 5.909999847412109, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.41333332657814026, 1.7999999523162842, 1.0]",8,-1,"[0.0, 3.0, 6.973333358764648, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 19.5]",False
430,67,"[0.0, 3.0, 6.973333358764648, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 19.5]",5,-1,"[0.0, 3.0, 6.96999979019165, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 19.0]",False
431,67,"[0.0, 3.0, 6.96999979019165, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 19.0]",9,-1,"[0.0, 3.0, 6.9666666984558105, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.0, 1.7999999523162842, 19.0]",False
432,67,"[0.0, 3.0, 6.9666666984558105, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.0, 1.7999999523162842, 19.0]",0,-1,"[0.0, 3.0, 6.960000038146973, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 8.0, 19.0]",False
433,67,"[0.0, 3.0, 6.960000038146973, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 8.0, 19.0]",7,-1,"[0.0, 3.0, 6.960000038146973, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 8.0, 19.0]",False
434,67,"[0.0, 3.0, 6.960000038146973, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 8.0, 19.0]",8,-1,"[0.0, 1.0, 6.960000038146973, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 8.0, 19.0]",False
435,67,"[0.0, 1.0, 6.960000038146973, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 8.0, 19.0]",10,-1,"[0.0, 1.0, 6.960000038146973, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 8.0, 19.0]",False
436,67,"[0.0, 1.0, 6.960000038146973, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 8.0, 19.0]",7,-1,"[0.0, 1.0, 6.960000038146973, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 8.0, 19.0]",False
437,67,"[0.0, 1.0, 6.960000038146973, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 8.0, 19.0]",5,-1,"[0.0, 1.0, 6.960000038146973, 2.0, 8.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 8.0, 19.0]",True
438,68,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 16.0]",9,-1,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 15.5]",False
439,68,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 15.5]",11,9,"[1.0, 3.0, 7.4033331871032715, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 9.0, 1.0]",True
440,69,"[1.0, 3.0, 5.900000095367432, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3866666555404663, 1.7999999523162842, 1.0]",3,-1,"[1.0, 3.0, 5.9033331871032715, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4000000059604645, 1.7999999523162842, 1.0]",False
441,69,"[1.0, 3.0, 5.9033331871032715, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4000000059604645, 1.7999999523162842, 1.0]",6,-1,"[1.0, 3.0, 5.9066667556762695, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.41333332657814026, 1.7999999523162842, 1.0]",False
442,69,"[1.0, 3.0, 5.9066667556762695, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.41333332657814026, 1.7999999523162842, 1.0]",4,0,"[1.0, 3.0, 5.913333415985107, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.4266666769981384, 1.7999999523162842, 1.0]",False
443,69,"[1.0, 3.0, 5.913333415985107, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.4266666769981384, 1.7999999523162842, 1.0]",9,-1,"[1.0, 3.0, 5.920000076293945, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.4266666769981384, 1.7999999523162842, 1.0]",False
444,69,"[1.0, 3.0, 5.920000076293945, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.4266666769981384, 1.7999999523162842, 1.0]",2,-1,"[1.0, 3.0, 5.926666736602783, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.4266666769981384, 9.0, 0.5]",False
445,69,"[1.0, 3.0, 5.926666736602783, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.4266666769981384, 9.0, 0.5]",8,9,"[1.0, 2.0, 8.353333473205566, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 9.0, 18.0]",True
446,70,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",6,-1,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",False
447,70,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",10,-1,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",False
448,70,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",5,-1,"[1.0, 3.0, 5.809999942779541, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 0.5]",False
449,70,"[1.0, 3.0, 5.809999942779541, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 0.5]",7,-1,"[1.0, 3.0, 5.816666603088379, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.02666666731238365, 1.7999999523162842, 0.5]",False
450,70,"[1.0, 3.0, 5.816666603088379, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.02666666731238365, 1.7999999523162842, 0.5]",11,-1,"[0.0, 1.0, 5.829999923706055, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.02666666731238365, 1.7999999523162842, 0.5]",False
451,70,"[0.0, 1.0, 5.829999923706055, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.02666666731238365, 1.7999999523162842, 0.5]",7,-1,"[0.0, 1.0, 5.829999923706055, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.02666666731238365, 1.7999999523162842, 0.5]",False
452,70,"[0.0, 1.0, 5.829999923706055, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.02666666731238365, 1.7999999523162842, 0.5]",9,-1,"[0.0, 1.0, 5.829999923706055, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.02666666731238365, 1.7999999523162842, 0.5]",False
453,70,"[0.0, 1.0, 5.829999923706055, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.02666666731238365, 1.7999999523162842, 0.5]",10,-1,"[0.0, 1.0, 5.829999923706055, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.02666666731238365, 7.0, 0.5]",False
454,70,"[0.0, 1.0, 5.829999923706055, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.02666666731238365, 7.0, 0.5]",10,-1,"[0.0, 1.0, 5.829999923706055, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.02666666731238365, 7.0, 0.5]",False
455,70,"[0.0, 1.0, 5.829999923706055, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.02666666731238365, 7.0, 0.5]",7,-1,"[0.0, 1.0, 5.829999923706055, 0.0, 9.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.02666666731238365, 7.0, 0.5]",True
456,71,"[1.0, 3.0, 5.9033331871032715, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3866666555404663, 1.7999999523162842, 0.5]",11,9,"[1.0, 3.0, 6.710000038146973, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 1.7999999523162842, 0.5]",True
457,72,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",9,-1,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",False
458,72,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",5,-1,"[1.0, 3.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.0, 7.0, 0.5]",False
459,72,"[1.0, 3.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.0, 7.0, 0.5]",8,-1,"[0.0, 3.0, 6.936666488647461, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 7.0, 0.5]",False
460,72,"[0.0, 3.0, 6.936666488647461, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 7.0, 0.5]",3,-1,"[0.0, 3.0, 6.933333396911621, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 7.0, 0.5]",False
461,72,"[0.0, 3.0, 6.933333396911621, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 7.0, 0.5]",1,-1,"[0.0, 3.0, 5.6533331871032715, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 7.0, 0.5]",False
462,72,"[0.0, 3.0, 5.6533331871032715, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 7.0, 0.5]",7,-1,"[0.0, 3.0, 5.650000095367432, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 7.0, 0.5]",False
