Timestep,Episodio,Stato,Azione,Ricompensa,Stato successivo,Terminato
82,15,"[0.0, 3.0, 6.960000038146973, 1.0, 8.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 3.5]",8,-1,"[0.0, 3.0, 6.960000038146973, 1.0, 8.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",False
83,15,"[0.0, 3.0, 6.960000038146973, 1.0, 8.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",10,-1,"[0.0, 3.0, 6.960000038146973, 1.0, 8.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",False
84,15,"[0.0, 3.0, 6.960000038146973, 1.0, 8.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",7,-1,"[0.0, 3.0, 6.960000038146973, 1.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",False
85,15,"[0.0, 3.0, 6.960000038146973, 1.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",3,-1,"[0.0, 1.0, 6.960000038146973, 1.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",False
86,15,"[0.0, 1.0, 6.960000038146973, 1.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",11,9,"[0.0, 1.0, 6.146666526794434, 1.0, 9.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 1.7999999523162842, 0.5]",True
87,16,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",5,-1,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.013333333656191826, 1.7999999523162842, 0.5]",False
88,16,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.013333333656191826, 1.7999999523162842, 0.5]",4,0,"[1.0, 3.0, 5.823333263397217, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.02666666731238365, 1.7999999523162842, 0.5]",False
89,16,"[1.0, 3.0, 5.823333263397217, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.02666666731238365, 1.7999999523162842, 0.5]",4,-2,"[1.0, 3.0, 5.826666831970215, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.03999999910593033, 1.7999999523162842, 0.0]",False
90,16,"[1.0, 3.0, 5.826666831970215, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.03999999910593033, 1.7999999523162842, 0.0]",0,-1,"[1.0, 3.0, 6.380000114440918, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 16.0]",False
91,16,"[1.0, 3.0, 6.380000114440918, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 16.0]",6,-1,"[1.0, 3.0, 6.393333435058594, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 15.5]",False
92,16,"[1.0, 3.0, 6.393333435058594, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 15.5]",7,-1,"[1.0, 3.0, 6.400000095367432, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 15.0]",False
93,16,"[1.0, 3.0, 6.400000095367432, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 15.0]",4,-2,"[1.0, 3.0, 6.4066667556762695, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 14.0]",False
94,16,"[1.0, 3.0, 6.4066667556762695, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 14.0]",2,-1,"[0.0, 1.0, 6.413333415985107, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 13.5]",False
95,16,"[0.0, 1.0, 6.413333415985107, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 13.5]",8,9,"[1.0, 2.0, 8.833333015441895, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 11.5]",True
96,17,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 9.5]",2,-1,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 9.5]",False
97,17,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 9.5]",11,-1,"[1.0, 2.0, 6.880000114440918, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
98,17,"[1.0, 2.0, 6.880000114440918, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 1.0]",0,9,"[1.0, 2.0, 7.183333396911621, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.1200000047683716, 1.7999999523162842, 0.5]",True
99,18,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",2,-1,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",False
100,18,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",5,-1,"[1.0, 2.0, 5.820000171661377, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",False
101,18,"[1.0, 2.0, 5.820000171661377, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",2,-1,"[1.0, 2.0, 5.823333263397217, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.02666666731238365, 1.7999999523162842, 0.5]",False
102,18,"[1.0, 2.0, 5.823333263397217, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.02666666731238365, 1.7999999523162842, 0.5]",3,-1,"[1.0, 2.0, 5.829999923706055, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.03999999910593033, 1.7999999523162842, 0.5]",False
103,18,"[1.0, 2.0, 5.829999923706055, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.03999999910593033, 1.7999999523162842, 0.5]",10,-1,"[1.0, 2.0, 5.833333492279053, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 0.0533333346247673, 1.7999999523162842, 0.5]",False
104,18,"[1.0, 2.0, 5.833333492279053, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 0.0533333346247673, 1.7999999523162842, 0.5]",11,9,"[1.0, 2.0, 6.639999866485596, 0.0, 10.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 1.7999999523162842, 0.5]",True
105,19,"[1.0, 3.0, 5.909999847412109, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4000000059604645, 1.7999999523162842, 0.5]",11,-1,"[1.0, 3.0, 6.863333225250244, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
106,19,"[1.0, 3.0, 6.863333225250244, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",0,-1,"[0.0, 3.0, 6.856666564941406, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.1333333253860474, 1.7999999523162842, 1.0]",False
107,19,"[0.0, 3.0, 6.856666564941406, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.1333333253860474, 1.7999999523162842, 1.0]",0,-1,"[0.0, 3.0, 6.679999828338623, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 5.5]",False
108,19,"[0.0, 3.0, 6.679999828338623, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 5.5]",3,-1,"[0.0, 3.0, 6.679999828338623, 3.0, 7.0, 1.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 5.0]",False
109,19,"[0.0, 3.0, 6.679999828338623, 3.0, 7.0, 1.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 5.0]",6,-1,"[0.0, 3.0, 6.676666736602783, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 4.0]",False
110,19,"[0.0, 3.0, 6.676666736602783, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 4.0]",4,0,"[0.0, 3.0, 6.676666736602783, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 3.5]",False
111,19,"[0.0, 3.0, 6.676666736602783, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 3.5]",5,-1,"[0.0, 3.0, 6.673333168029785, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 3.0]",False
112,19,"[0.0, 3.0, 6.673333168029785, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 3.0]",7,-1,"[0.0, 3.0, 6.673333168029785, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 3.0]",False
113,19,"[0.0, 3.0, 6.673333168029785, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 3.0]",7,-1,"[0.0, 3.0, 6.673333168029785, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 3.0]",False
114,19,"[0.0, 3.0, 6.673333168029785, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 3.0]",11,-1,"[0.0, 1.0, 6.673333168029785, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 3.0]",True
115,20,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",10,-1,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 0.5]",False
116,20,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 0.5]",11,9,"[1.0, 3.0, 6.75, 0.0, 9.0, 0.0, 3.0, 0.0, 0.0, 3.0, 2.0, 1.7999999523162842, 0.5]",True
117,21,"[1.0, 3.0, 5.920000076293945, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3866666555404663, 1.7999999523162842, 0.5]",5,-1,"[1.0, 3.0, 5.926666736602783, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.4000000059604645, 1.7999999523162842, 0.5]",False
118,21,"[1.0, 3.0, 5.926666736602783, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.4000000059604645, 1.7999999523162842, 0.5]",8,19,"[0.0, 3.0, 7.019999980926514, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 1.8666666746139526, 1.7999999523162842, 0.5]",True
119,22,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",2,-1,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 0.5]",False
120,22,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 0.5]",5,-1,"[1.0, 2.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 0.5]",False
121,22,"[1.0, 2.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 0.5]",8,19,"[1.0, 2.0, 7.7866668701171875, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 1.8666666746139526, 1.7999999523162842, 0.5]",True
122,23,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",8,-1,"[0.0, 3.0, 6.986666679382324, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
123,23,"[0.0, 3.0, 6.986666679382324, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 1.0]",11,9,"[0.0, 3.0, 6.349999904632568, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 2.0, 1.7999999523162842, 0.5]",True
124,24,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",9,-1,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",False
125,24,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",3,-1,"[1.0, 3.0, 5.820000171661377, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 9.0, 0.5]",False
126,24,"[1.0, 3.0, 5.820000171661377, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 9.0, 0.5]",11,-1,"[1.0, 3.0, 6.62666654586792, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 0.5]",False
127,24,"[1.0, 3.0, 6.62666654586792, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 0.5]",4,0,"[1.0, 3.0, 6.630000114440918, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 2.0, 9.0, 0.5]",False
128,24,"[1.0, 3.0, 6.630000114440918, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 2.0, 9.0, 0.5]",4,-2,"[1.0, 3.0, 6.633333206176758, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 2.0, 9.0, 19.5]",False
129,24,"[1.0, 3.0, 6.633333206176758, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 2.0, 9.0, 19.5]",1,-1,"[0.0, 3.0, 6.166666507720947, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 9.0, 18.0]",False
130,24,"[0.0, 3.0, 6.166666507720947, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 9.0, 18.0]",7,-1,"[0.0, 3.0, 6.163333415985107, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 9.0, 17.5]",False
131,24,"[0.0, 3.0, 6.163333415985107, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 9.0, 17.5]",8,-1,"[0.0, 1.0, 4.946666717529297, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 9.0, 15.0]",False
132,24,"[0.0, 1.0, 4.946666717529297, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 9.0, 15.0]",1,-1,"[0.0, 1.0, 3.7333333492279053, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 9.0, 13.0]",False
133,24,"[0.0, 1.0, 3.7333333492279053, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 9.0, 13.0]",6,-1,"[0.0, 1.0, 3.7300000190734863, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 9.0, 12.0]",True
134,25,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 12.0]",4,0,"[1.0, 3.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 11.5]",False
135,25,"[1.0, 3.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 11.5]",8,-1,"[0.0, 3.0, 6.96999979019165, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 19.0]",False
136,25,"[0.0, 3.0, 6.96999979019165, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 19.0]",9,-1,"[0.0, 3.0, 6.9633331298828125, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 18.0]",False
137,25,"[0.0, 3.0, 6.9633331298828125, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 18.0]",0,-1,"[0.0, 3.0, 6.933333396911621, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 7.0, 15.5]",False
138,25,"[0.0, 3.0, 6.933333396911621, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 7.0, 15.5]",7,-1,"[0.0, 3.0, 6.933333396911621, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 7.0, 15.0]",False
139,25,"[0.0, 3.0, 6.933333396911621, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 7.0, 15.0]",2,-1,"[0.0, 1.0, 6.933333396911621, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 7.0, 14.0]",False
140,25,"[0.0, 1.0, 6.933333396911621, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 7.0, 14.0]",7,-1,"[1.0, 1.0, 6.933333396911621, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 7.0, 13.5]",False
141,25,"[1.0, 1.0, 6.933333396911621, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 7.0, 13.5]",0,-1,"[0.0, 1.0, 6.920000076293945, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 7.0, 10.0]",False
142,25,"[0.0, 1.0, 6.920000076293945, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 7.0, 10.0]",5,-1,"[0.0, 1.0, 6.920000076293945, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 7.0, 9.5]",False
143,25,"[0.0, 1.0, 6.920000076293945, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 7.0, 9.5]",9,-1,"[0.0, 1.0, 6.920000076293945, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 8.0, 9.0]",True
144,26,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 3.0]",11,-1,"[1.0, 3.0, 6.776666641235352, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",False
145,26,"[1.0, 3.0, 6.776666641235352, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",7,-1,"[1.0, 3.0, 6.7833333015441895, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",False
146,26,"[1.0, 3.0, 6.7833333015441895, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",3,-1,"[0.0, 1.0, 6.7833333015441895, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",False
147,26,"[0.0, 1.0, 6.7833333015441895, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",8,9,"[0.0, 1.0, 5.570000171661377, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 1.7999999523162842, 0.5]",True
148,27,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 0.5]",4,0,"[1.0, 3.0, 5.826666831970215, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 0.5]",False
149,27,"[1.0, 3.0, 5.826666831970215, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 0.5]",0,-1,"[1.0, 3.0, 6.383333206176758, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 16.5]",False
150,27,"[1.0, 3.0, 6.383333206176758, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 16.5]",4,-2,"[1.0, 3.0, 6.389999866485596, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 16.0]",False
151,27,"[1.0, 3.0, 6.389999866485596, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 16.0]",1,-1,"[0.0, 3.0, 6.996666431427002, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 14.0]",False
152,27,"[0.0, 3.0, 6.996666431427002, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 14.0]",3,-1,"[0.0, 3.0, 6.996666431427002, 3.0, 7.0, 1.0, 2.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 13.0]",False
153,27,"[0.0, 3.0, 6.996666431427002, 3.0, 7.0, 1.0, 2.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 13.0]",0,-1,"[0.0, 3.0, 6.706666469573975, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 9.5]",False
154,27,"[0.0, 3.0, 6.706666469573975, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 9.5]",11,-1,"[0.0, 3.0, 5.893333435058594, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 7.5]",False
155,27,"[0.0, 3.0, 5.893333435058594, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 7.5]",11,-1,"[0.0, 3.0, 5.086666584014893, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 6.0]",False
156,27,"[0.0, 3.0, 5.086666584014893, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 6.0]",4,-2,"[0.0, 3.0, 5.079999923706055, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 5.5]",False
157,27,"[0.0, 3.0, 5.079999923706055, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 5.5]",10,-1,"[0.0, 3.0, 5.076666831970215, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 5.0]",True
158,28,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 6.5]",0,-1,"[1.0, 3.0, 6.146666526794434, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.9866666793823242, 1.7999999523162842, 0.5]",False
159,28,"[1.0, 3.0, 6.146666526794434, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.9866666793823242, 1.7999999523162842, 0.5]",4,0,"[1.0, 3.0, 6.1533331871032715, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.0, 1.7999999523162842, 0.5]",False
160,28,"[1.0, 3.0, 6.1533331871032715, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.0, 1.7999999523162842, 0.5]",9,-1,"[1.0, 3.0, 6.1566667556762695, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 1.0133333206176758, 1.7999999523162842, 0.0]",False
161,28,"[1.0, 3.0, 6.1566667556762695, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 1.0133333206176758, 1.7999999523162842, 0.0]",2,-1,"[1.0, 3.0, 6.159999847412109, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 1.0266666412353516, 9.0, 19.5]",False
162,28,"[1.0, 3.0, 6.159999847412109, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 1.0266666412353516, 9.0, 19.5]",6,-1,"[1.0, 2.0, 6.166666507720947, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 9.0, 18.5]",False
