Timestep,Episodio,Stato,Azione,Ricompensa,Stato successivo,Terminato
80,11,"[0.0, 3.0, 6.723333358764648, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 9.0, 17.0]",0,-1,"[0.0, 3.0, 6.696666717529297, 0.0, 10.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 9.0, 13.5]",False
81,11,"[0.0, 3.0, 6.696666717529297, 0.0, 10.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 9.0, 13.5]",2,-1,"[0.0, 3.0, 6.696666717529297, 0.0, 10.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 9.0, 13.0]",False
82,11,"[0.0, 3.0, 6.696666717529297, 0.0, 10.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 9.0, 13.0]",9,-1,"[1.0, 2.0, 6.696666717529297, 0.0, 10.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 7.0, 12.5]",True
83,12,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 12.0]",3,-1,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 12.0]",False
84,12,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 12.0]",0,-1,"[1.0, 3.0, 6.106666564941406, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.8799999952316284, 1.7999999523162842, 1.0]",False
85,12,"[1.0, 3.0, 6.106666564941406, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.8799999952316284, 1.7999999523162842, 1.0]",7,-1,"[1.0, 3.0, 6.110000133514404, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.8933333158493042, 1.7999999523162842, 1.0]",False
86,12,"[1.0, 3.0, 6.110000133514404, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.8933333158493042, 1.7999999523162842, 1.0]",9,-1,"[1.0, 3.0, 6.113333225250244, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.9066666960716248, 1.7999999523162842, 1.0]",False
87,12,"[1.0, 3.0, 6.113333225250244, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.9066666960716248, 1.7999999523162842, 1.0]",5,-1,"[0.0, 1.0, 6.106666564941406, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.9333333373069763, 9.0, 1.0]",False
88,12,"[0.0, 1.0, 6.106666564941406, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.9333333373069763, 9.0, 1.0]",0,-1,"[0.0, 1.0, 5.820000171661377, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 9.0, 1.0]",False
89,12,"[0.0, 1.0, 5.820000171661377, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 9.0, 1.0]",10,-1,"[0.0, 1.0, 5.816666603088379, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 9.0, 1.0]",False
90,12,"[0.0, 1.0, 5.816666603088379, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 9.0, 1.0]",4,0,"[0.0, 1.0, 5.813333511352539, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 2.0, 9.0, 1.0]",False
91,12,"[0.0, 1.0, 5.813333511352539, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 2.0, 9.0, 1.0]",5,-1,"[0.0, 1.0, 5.806666851043701, 2.0, 8.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 2.0, 9.0, 0.0]",False
92,12,"[0.0, 1.0, 5.806666851043701, 2.0, 8.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 2.0, 9.0, 0.0]",10,-1,"[0.0, 1.0, 5.803333282470703, 2.0, 8.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 9.0, 0.0]",True
93,13,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",1,-1,"[0.0, 3.0, 6.989999771118164, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
94,13,"[0.0, 3.0, 6.989999771118164, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 1.0]",10,-1,"[0.0, 3.0, 6.989999771118164, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
95,13,"[0.0, 3.0, 6.989999771118164, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",6,-1,"[0.0, 3.0, 6.989999771118164, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
96,13,"[0.0, 3.0, 6.989999771118164, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",3,-1,"[0.0, 3.0, 6.989999771118164, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
97,13,"[0.0, 3.0, 6.989999771118164, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",4,0,"[0.0, 3.0, 6.986666679382324, 2.0, 8.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
98,13,"[0.0, 3.0, 6.986666679382324, 2.0, 8.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",7,-1,"[0.0, 3.0, 6.983333110809326, 2.0, 8.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.013333333656191826, 1.7999999523162842, 0.5]",False
99,13,"[0.0, 3.0, 6.983333110809326, 2.0, 8.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.013333333656191826, 1.7999999523162842, 0.5]",4,-2,"[0.0, 3.0, 6.980000019073486, 2.0, 8.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.02666666731238365, 1.7999999523162842, 0.0]",False
100,13,"[0.0, 3.0, 6.980000019073486, 2.0, 8.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.02666666731238365, 1.7999999523162842, 0.0]",8,-1,"[0.0, 1.0, 5.766666889190674, 2.0, 8.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 17.5]",False
101,13,"[0.0, 1.0, 5.766666889190674, 2.0, 8.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 17.5]",2,-1,"[0.0, 1.0, 5.760000228881836, 2.0, 8.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 17.0]",False
102,13,"[0.0, 1.0, 5.760000228881836, 2.0, 8.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 17.0]",4,-2,"[1.0, 2.0, 5.756666660308838, 2.0, 8.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 16.5]",True
103,14,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",5,-1,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.0]",False
104,14,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.0]",2,-1,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 0.0]",False
105,14,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 0.0]",2,-1,"[1.0, 2.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.03999999910593033, 1.7999999523162842, 0.0]",False
106,14,"[1.0, 2.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.03999999910593033, 1.7999999523162842, 0.0]",4,0,"[1.0, 2.0, 5.820000171661377, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.0533333346247673, 1.7999999523162842, 0.0]",False
107,14,"[1.0, 2.0, 5.820000171661377, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.0533333346247673, 1.7999999523162842, 0.0]",0,-1,"[1.0, 2.0, 6.37333345413208, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 16.0]",False
108,14,"[1.0, 2.0, 6.37333345413208, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 16.0]",0,-1,"[1.0, 2.0, 6.933333396911621, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 11.5]",False
109,14,"[1.0, 2.0, 6.933333396911621, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 11.5]",9,-1,"[1.0, 2.0, 6.946666717529297, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 11.0]",False
110,14,"[1.0, 2.0, 6.946666717529297, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 11.0]",0,9,"[1.0, 2.0, 7.5, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 7.0, 7.0]",True
111,15,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",2,-1,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
112,15,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",4,0,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 1.0]",False
113,15,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 1.0]",4,-2,"[1.0, 2.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.02666666731238365, 1.7999999523162842, 0.0]",False
114,15,"[1.0, 2.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.02666666731238365, 1.7999999523162842, 0.0]",5,-1,"[1.0, 2.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.03999999910593033, 1.7999999523162842, 19.5]",False
115,15,"[1.0, 2.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.03999999910593033, 1.7999999523162842, 19.5]",10,-1,"[1.0, 2.0, 5.823333263397217, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 2.0, 0.0, 1.7999999523162842, 19.0]",False
116,15,"[1.0, 2.0, 5.823333263397217, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 2.0, 0.0, 1.7999999523162842, 19.0]",5,-1,"[1.0, 2.0, 5.826666831970215, 2.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.0, 1.7999999523162842, 19.0]",False
117,15,"[1.0, 2.0, 5.826666831970215, 2.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.0, 1.7999999523162842, 19.0]",1,-1,"[1.0, 2.0, 8.24666690826416, 2.0, 9.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 19.0]",False
118,15,"[1.0, 2.0, 8.24666690826416, 2.0, 9.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 19.0]",1,9,"[1.0, 2.0, 10.0, 2.0, 9.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 19.0]",True
119,16,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 1.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 11.0]",0,-1,"[1.0, 3.0, 6.159999847412109, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8533333539962769, 1.7999999523162842, 1.0]",False
120,16,"[1.0, 3.0, 6.159999847412109, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8533333539962769, 1.7999999523162842, 1.0]",11,19,"[1.0, 3.0, 7.21999979019165, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 2.0, 1.7999999523162842, 1.0]",True
121,17,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",1,-1,"[0.0, 3.0, 6.986666679382324, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 1.5]",False
122,17,"[0.0, 3.0, 6.986666679382324, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 1.5]",3,-1,"[0.0, 3.0, 6.986666679382324, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
123,17,"[0.0, 3.0, 6.986666679382324, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 1.0]",5,-1,"[0.0, 3.0, 6.986666679382324, 3.0, 7.0, 1.0, 2.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
124,17,"[0.0, 3.0, 6.986666679382324, 3.0, 7.0, 1.0, 2.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",2,-1,"[0.0, 3.0, 6.980000019073486, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",False
125,17,"[0.0, 3.0, 6.980000019073486, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",8,19,"[1.0, 2.0, 8.186666488647461, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 1.7999999523162842, 1.0]",True
126,18,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",9,-1,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",False
127,18,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",0,-1,"[1.0, 3.0, 6.099999904632568, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.1733332872390747, 8.0, 1.0]",False
128,18,"[1.0, 3.0, 6.099999904632568, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.1733332872390747, 8.0, 1.0]",1,-1,"[0.0, 3.0, 6.703333377838135, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",False
129,18,"[0.0, 3.0, 6.703333377838135, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",10,-1,"[0.0, 3.0, 6.696666717529297, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",False
130,18,"[0.0, 3.0, 6.696666717529297, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",1,-1,"[0.0, 3.0, 5.483333110809326, 0.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",False
131,18,"[0.0, 3.0, 5.483333110809326, 0.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",8,-1,"[0.0, 3.0, 4.269999980926514, 0.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",False
132,18,"[0.0, 3.0, 4.269999980926514, 0.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",9,-1,"[0.0, 3.0, 4.263333320617676, 0.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",False
133,18,"[0.0, 3.0, 4.263333320617676, 0.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",0,-1,"[0.0, 3.0, 3.9733333587646484, 0.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",False
134,18,"[0.0, 3.0, 3.9733333587646484, 0.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",3,-1,"[0.0, 3.0, 3.9700000286102295, 0.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",False
135,18,"[0.0, 3.0, 3.9700000286102295, 0.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",11,-1,"[0.0, 3.0, 3.1633334159851074, 0.0, 9.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",True
136,19,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",9,-1,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",False
137,19,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",6,-1,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 8.0, 1.0]",False
138,19,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 8.0, 1.0]",10,-1,"[1.0, 3.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 8.0, 1.0]",False
139,19,"[1.0, 3.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 8.0, 1.0]",0,-1,"[1.0, 3.0, 6.396666526794434, 1.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0533333346247673, 8.0, 1.0]",False
140,19,"[1.0, 3.0, 6.396666526794434, 1.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0533333346247673, 8.0, 1.0]",0,-1,"[1.0, 3.0, 6.96999979019165, 1.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0533333346247673, 8.0, 1.0]",False
141,19,"[1.0, 3.0, 6.96999979019165, 1.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0533333346247673, 8.0, 1.0]",7,-1,"[1.0, 3.0, 6.976666450500488, 1.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0533333346247673, 8.0, 1.0]",False
142,19,"[1.0, 3.0, 6.976666450500488, 1.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0533333346247673, 8.0, 1.0]",6,-1,"[1.0, 3.0, 6.989999771118164, 1.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0533333346247673, 8.0, 1.0]",False
143,19,"[1.0, 3.0, 6.989999771118164, 1.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0533333346247673, 8.0, 1.0]",7,-1,"[0.0, 1.0, 6.989999771118164, 1.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0533333346247673, 8.0, 1.0]",False
144,19,"[0.0, 1.0, 6.989999771118164, 1.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0533333346247673, 8.0, 1.0]",2,-1,"[0.0, 1.0, 6.989999771118164, 1.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0533333346247673, 8.0, 1.0]",False
145,19,"[0.0, 1.0, 6.989999771118164, 1.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0533333346247673, 8.0, 1.0]",2,-1,"[0.0, 1.0, 6.989999771118164, 1.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0533333346247673, 8.0, 1.0]",True
146,20,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",3,-1,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",False
147,20,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",2,-1,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 1.0]",False
148,20,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 1.0]",2,-1,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 1.0]",False
149,20,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 1.0]",9,-1,"[1.0, 2.0, 5.820000171661377, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.0533333346247673, 1.7999999523162842, 1.0]",False
150,20,"[1.0, 2.0, 5.820000171661377, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.0533333346247673, 1.7999999523162842, 1.0]",7,-1,"[1.0, 2.0, 5.820000171661377, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.06666667014360428, 9.0, 1.0]",False
151,20,"[1.0, 2.0, 5.820000171661377, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.06666667014360428, 9.0, 1.0]",2,-1,"[1.0, 2.0, 5.826666831970215, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.07999999821186066, 9.0, 1.0]",False
152,20,"[1.0, 2.0, 5.826666831970215, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.07999999821186066, 9.0, 1.0]",7,-1,"[1.0, 2.0, 5.826666831970215, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.09333333373069763, 9.0, 1.0]",False
153,20,"[1.0, 2.0, 5.826666831970215, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.09333333373069763, 9.0, 1.0]",7,-1,"[1.0, 2.0, 5.833333492279053, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.1066666692495346, 9.0, 1.0]",False
154,20,"[1.0, 2.0, 5.833333492279053, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.1066666692495346, 9.0, 1.0]",0,-1,"[0.0, 1.0, 5.543333530426025, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.2933332920074463, 9.0, 1.0]",False
155,20,"[0.0, 1.0, 5.543333530426025, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.2933332920074463, 9.0, 1.0]",5,-1,"[0.0, 1.0, 5.539999961853027, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.306666612625122, 9.0, 1.0]",True
156,21,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",6,-1,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 1.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
157,21,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 1.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",7,-1,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 1.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",False
158,21,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 1.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",7,-1,"[0.0, 1.0, 5.809999942779541, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 1.0]",False
159,21,"[0.0, 1.0, 5.809999942779541, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 1.0]",4,0,"[0.0, 1.0, 5.809999942779541, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 1.0]",False
