Timestep,Episodio,Stato,Azione,Ricompensa,Stato successivo,Terminato
82,16,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",1,-1,"[0.0, 3.0, 6.960000038146973, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 2.0]",False
83,16,"[0.0, 3.0, 6.960000038146973, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 2.0]",7,-1,"[0.0, 3.0, 6.960000038146973, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
84,16,"[0.0, 3.0, 6.960000038146973, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 1.0]",3,-1,"[0.0, 3.0, 6.960000038146973, 3.0, 7.0, 1.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
85,16,"[0.0, 3.0, 6.960000038146973, 3.0, 7.0, 1.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 1.0]",8,9,"[0.0, 1.0, 5.743333339691162, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 1.7999999523162842, 0.5]",True
86,17,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",1,-1,"[0.0, 3.0, 6.983333110809326, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 2.5]",False
87,17,"[0.0, 3.0, 6.983333110809326, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 2.5]",1,-1,"[0.0, 3.0, 6.053333282470703, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 4.5]",False
88,17,"[0.0, 3.0, 6.053333282470703, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 4.5]",0,-1,"[0.0, 3.0, 5.789999961853027, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.0533332824707031, 1.7999999523162842, 0.5]",False
89,17,"[0.0, 3.0, 5.789999961853027, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.0533332824707031, 1.7999999523162842, 0.5]",5,-1,"[0.0, 3.0, 5.7833333015441895, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.0800000429153442, 1.7999999523162842, 0.5]",False
90,17,"[0.0, 3.0, 5.7833333015441895, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.0800000429153442, 1.7999999523162842, 0.5]",10,-1,"[0.0, 3.0, 5.78000020980835, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 1.09333336353302, 1.7999999523162842, 0.5]",False
91,17,"[0.0, 3.0, 5.78000020980835, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 1.09333336353302, 1.7999999523162842, 0.5]",9,-1,"[0.0, 3.0, 5.776666641235352, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 1.1066666841506958, 1.7999999523162842, 0.5]",False
92,17,"[0.0, 3.0, 5.776666641235352, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 1.1066666841506958, 1.7999999523162842, 0.5]",4,0,"[0.0, 3.0, 5.773333549499512, 2.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 1.1200000047683716, 7.0, 0.5]",False
93,17,"[0.0, 3.0, 5.773333549499512, 2.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 1.1200000047683716, 7.0, 0.5]",1,-1,"[0.0, 3.0, 5.710000038146973, 2.0, 8.0, 1.0, 3.0, 0.0, 1.0, 2.0, 0.0, 7.0, 19.0]",False
94,17,"[0.0, 3.0, 5.710000038146973, 2.0, 8.0, 1.0, 3.0, 0.0, 1.0, 2.0, 0.0, 7.0, 19.0]",0,-1,"[0.0, 3.0, 5.690000057220459, 2.0, 8.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 7.0, 16.0]",False
95,17,"[0.0, 3.0, 5.690000057220459, 2.0, 8.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 7.0, 16.0]",2,-1,"[0.0, 3.0, 5.690000057220459, 2.0, 8.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 7.0, 15.5]",True
96,18,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 15.0]",11,-1,"[0.0, 3.0, 6.953333377838135, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.6000000238418579, 1.7999999523162842, 1.0]",False
97,18,"[0.0, 3.0, 6.953333377838135, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.6000000238418579, 1.7999999523162842, 1.0]",11,9,"[0.0, 3.0, 6.37666654586792, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 2.0, 1.7999999523162842, 1.0]",True
98,19,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",11,-1,"[1.0, 3.0, 6.953333377838135, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 1.7066667079925537, 1.7999999523162842, 1.0]",False
99,19,"[1.0, 3.0, 6.953333377838135, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 1.7066667079925537, 1.7999999523162842, 1.0]",7,-1,"[1.0, 3.0, 6.960000038146973, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 1.7066667079925537, 1.7999999523162842, 1.0]",False
100,19,"[1.0, 3.0, 6.960000038146973, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 1.7066667079925537, 1.7999999523162842, 1.0]",9,-1,"[1.0, 3.0, 6.960000038146973, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 1.7066667079925537, 1.7999999523162842, 1.0]",False
101,19,"[1.0, 3.0, 6.960000038146973, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 1.7066667079925537, 1.7999999523162842, 1.0]",0,-1,"[0.0, 1.0, 6.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",False
102,19,"[0.0, 1.0, 6.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",7,-1,"[0.0, 1.0, 6.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",False
103,19,"[0.0, 1.0, 6.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",7,-1,"[0.0, 1.0, 6.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",False
104,19,"[0.0, 1.0, 6.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",8,-1,"[0.0, 1.0, 5.5966668128967285, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",False
105,19,"[0.0, 1.0, 5.5966668128967285, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",9,-1,"[0.0, 1.0, 5.5933332443237305, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",False
106,19,"[0.0, 1.0, 5.5933332443237305, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",0,-1,"[0.0, 1.0, 5.313333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",False
107,19,"[0.0, 1.0, 5.313333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",6,-1,"[0.0, 1.0, 5.309999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",True
108,20,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",7,-1,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
109,20,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",10,-1,"[0.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 1.0]",False
110,20,"[0.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 1.0]",7,-1,"[0.0, 1.0, 5.809999942779541, 0.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 1.0]",False
111,20,"[0.0, 1.0, 5.809999942779541, 0.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 1.0]",0,-1,"[0.0, 1.0, 5.516666889190674, 0.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.2133333683013916, 1.7999999523162842, 1.0]",False
112,20,"[0.0, 1.0, 5.516666889190674, 0.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.2133333683013916, 1.7999999523162842, 1.0]",5,-1,"[0.0, 1.0, 5.513333320617676, 0.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.2266666889190674, 1.7999999523162842, 1.0]",False
113,20,"[0.0, 1.0, 5.513333320617676, 0.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.2266666889190674, 1.7999999523162842, 1.0]",5,-1,"[0.0, 1.0, 5.506666660308838, 0.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.2400000095367432, 1.7999999523162842, 1.0]",False
114,20,"[0.0, 1.0, 5.506666660308838, 0.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.2400000095367432, 1.7999999523162842, 1.0]",6,-1,"[0.0, 1.0, 5.503333568572998, 0.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 1.253333330154419, 1.7999999523162842, 1.0]",False
115,20,"[0.0, 1.0, 5.503333568572998, 0.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 1.253333330154419, 1.7999999523162842, 1.0]",2,-1,"[0.0, 1.0, 5.5, 0.0, 8.0, 1.0, 1.0, 9.999999747378752e-05, 0.0, 1.0, 1.2666666507720947, 1.7999999523162842, 1.0]",False
116,20,"[0.0, 1.0, 5.5, 0.0, 8.0, 1.0, 1.0, 9.999999747378752e-05, 0.0, 1.0, 1.2666666507720947, 1.7999999523162842, 1.0]",8,-1,"[1.0, 2.0, 7.916666507720947, 0.0, 8.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.2933332920074463, 1.7999999523162842, 1.0]",False
117,20,"[1.0, 2.0, 7.916666507720947, 0.0, 8.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.2933332920074463, 1.7999999523162842, 1.0]",5,-1,"[1.0, 2.0, 7.929999828338623, 0.0, 8.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.2933332920074463, 1.7999999523162842, 1.0]",True
118,21,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",1,-1,"[0.0, 3.0, 6.993333339691162, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 2.5]",False
119,21,"[0.0, 3.0, 6.993333339691162, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 2.5]",9,-1,"[0.0, 3.0, 6.993333339691162, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 2.0]",False
120,21,"[0.0, 3.0, 6.993333339691162, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 2.0]",11,-1,"[0.0, 3.0, 6.53000020980835, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 1.8533333539962769, 7.0, 1.0]",False
121,21,"[0.0, 3.0, 6.53000020980835, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 1.8533333539962769, 7.0, 1.0]",11,-1,"[0.0, 3.0, 6.059999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 1.0]",False
122,21,"[0.0, 3.0, 6.059999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 1.0]",8,-1,"[0.0, 3.0, 4.8466668128967285, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 1.0]",False
123,21,"[0.0, 3.0, 4.8466668128967285, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 1.0]",0,-1,"[0.0, 3.0, 4.559999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 1.0]",False
124,21,"[0.0, 3.0, 4.559999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 1.0]",10,-1,"[0.0, 3.0, 4.556666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 1.0]",False
125,21,"[0.0, 3.0, 4.556666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 1.0]",11,-1,"[0.0, 3.0, 3.890000104904175, 2.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 1.0]",False
126,21,"[0.0, 3.0, 3.890000104904175, 2.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 1.0]",6,-1,"[0.0, 3.0, 3.883333444595337, 2.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 1.0]",False
127,21,"[0.0, 3.0, 3.883333444595337, 2.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 1.0]",9,-1,"[0.0, 3.0, 3.883333444595337, 2.0, 9.0, 0.0, 1.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 1.0]",True
128,22,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",1,-1,"[0.0, 3.0, 6.929999828338623, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.2266666740179062, 1.7999999523162842, 1.0]",False
129,22,"[0.0, 3.0, 6.929999828338623, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.2266666740179062, 1.7999999523162842, 1.0]",10,-1,"[0.0, 3.0, 6.923333168029785, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.23999999463558197, 1.7999999523162842, 1.0]",False
130,22,"[0.0, 3.0, 6.923333168029785, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.23999999463558197, 1.7999999523162842, 1.0]",0,-1,"[0.0, 3.0, 6.633333206176758, 2.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.399999976158142, 1.7999999523162842, 1.0]",False
131,22,"[0.0, 3.0, 6.633333206176758, 2.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.399999976158142, 1.7999999523162842, 1.0]",0,-1,"[0.0, 3.0, 6.5, 2.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.09333333373069763, 1.7999999523162842, 1.0]",False
132,22,"[0.0, 3.0, 6.5, 2.0, 8.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.09333333373069763, 1.7999999523162842, 1.0]",3,-1,"[0.0, 3.0, 6.496666431427002, 2.0, 8.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.1066666692495346, 1.7999999523162842, 1.0]",False
133,22,"[0.0, 3.0, 6.496666431427002, 2.0, 8.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.1066666692495346, 1.7999999523162842, 1.0]",8,9,"[0.0, 3.0, 5.28000020980835, 2.0, 8.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 1.7999999523162842, 1.0]",True
134,23,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",6,-1,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 1.0]",False
135,23,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 1.0]",10,-1,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 1.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 1.0]",False
136,23,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 1.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 1.0]",11,-1,"[1.0, 3.0, 7.396666526794434, 1.0, 8.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0533333346247673, 1.7999999523162842, 1.0]",False
137,23,"[1.0, 3.0, 7.396666526794434, 1.0, 8.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0533333346247673, 1.7999999523162842, 1.0]",4,0,"[1.0, 3.0, 7.4033331871032715, 1.0, 8.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0533333346247673, 1.7999999523162842, 1.0]",False
138,23,"[1.0, 3.0, 7.4033331871032715, 1.0, 8.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0533333346247673, 1.7999999523162842, 1.0]",0,-1,"[1.0, 3.0, 7.983333110809326, 1.0, 8.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 18.0]",False
139,23,"[1.0, 3.0, 7.983333110809326, 1.0, 8.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 18.0]",0,9,"[0.0, 3.0, 8.016666412353516, 1.0, 8.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 15.5]",True
140,24,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.0]",8,-1,"[0.0, 3.0, 7.0, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
141,24,"[0.0, 3.0, 7.0, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",7,-1,"[0.0, 3.0, 7.0, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",False
142,24,"[0.0, 3.0, 7.0, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",6,-1,"[0.0, 3.0, 6.996666431427002, 3.0, 7.0, 0.0, 1.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",False
143,24,"[0.0, 3.0, 6.996666431427002, 3.0, 7.0, 0.0, 1.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",4,0,"[0.0, 1.0, 6.996666431427002, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 1.0]",False
144,24,"[0.0, 1.0, 6.996666431427002, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 1.0]",5,-1,"[0.0, 1.0, 6.996666431427002, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.02666666731238365, 1.7999999523162842, 0.5]",False
145,24,"[0.0, 1.0, 6.996666431427002, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.02666666731238365, 1.7999999523162842, 0.5]",2,-1,"[0.0, 1.0, 6.996666431427002, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.02666666731238365, 1.7999999523162842, 0.0]",False
146,24,"[0.0, 1.0, 6.996666431427002, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.02666666731238365, 1.7999999523162842, 0.0]",5,-1,"[1.0, 2.0, 6.996666431427002, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.02666666731238365, 1.7999999523162842, 0.0]",False
147,24,"[1.0, 2.0, 6.996666431427002, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.02666666731238365, 1.7999999523162842, 0.0]",5,9,"[1.0, 2.0, 7.003333568572998, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.02666666731238365, 1.7999999523162842, 0.0]",True
148,25,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",11,9,"[1.0, 3.0, 6.5966668128967285, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 1.7999999523162842, 0.0]",True
149,26,"[1.0, 3.0, 5.913333415985107, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3866666555404663, 1.7999999523162842, 0.0]",7,-1,"[1.0, 3.0, 5.916666507720947, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4000000059604645, 1.7999999523162842, 0.0]",False
150,26,"[1.0, 3.0, 5.916666507720947, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4000000059604645, 1.7999999523162842, 0.0]",1,-1,"[0.0, 1.0, 4.943333148956299, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.6133333444595337, 1.7999999523162842, 1.0]",False
151,26,"[0.0, 1.0, 4.943333148956299, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.6133333444595337, 1.7999999523162842, 1.0]",4,0,"[0.0, 1.0, 4.936666488647461, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.6266666650772095, 1.7999999523162842, 1.0]",False
152,26,"[0.0, 1.0, 4.936666488647461, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.6266666650772095, 1.7999999523162842, 1.0]",11,-1,"[0.0, 1.0, 4.896666526794434, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 2.0]",False
153,26,"[0.0, 1.0, 4.896666526794434, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 2.0]",0,-1,"[0.0, 1.0, 4.87333345413208, 3.0, 7.0, 1.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 19.0]",False
154,26,"[0.0, 1.0, 4.87333345413208, 3.0, 7.0, 1.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 19.0]",3,-1,"[0.0, 1.0, 4.869999885559082, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 18.5]",False
155,26,"[0.0, 1.0, 4.869999885559082, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 18.5]",3,-1,"[0.0, 1.0, 4.863333225250244, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 18.0]",False
156,26,"[0.0, 1.0, 4.863333225250244, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 18.0]",4,-2,"[0.0, 1.0, 4.860000133514404, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 17.5]",False
157,26,"[0.0, 1.0, 4.860000133514404, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 17.5]",11,-1,"[0.0, 1.0, 4.046666622161865, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 15.5]",False
158,26,"[0.0, 1.0, 4.046666622161865, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 15.5]",7,-1,"[0.0, 1.0, 4.043333530426025, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 14.5]",True
159,27,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 18.0]",8,9,"[0.0, 3.0, 6.723333358764648, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 1.8666666746139526, 1.7999999523162842, 1.0]",True
160,28,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",7,-1,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
161,28,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",9,-1,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",False
